datahora,iter,fitness,SE_med,SE_min,SE_5,RISx,RISy,RISz,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,se_10,se_11,se_12,se_13,se_14,se_15,se_16,se_17,se_18,se_19,se_20
2026-06-03 16:35:41,35,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:41,36,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:42,37,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:42,38,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:43,39,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:43,40,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:44,41,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:44,42,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:44,43,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:45,44,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:45,45,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:46,46,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:46,47,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:47,48,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:47,49,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:48,50,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:48,51,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:49,52,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:49,53,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:50,54,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:50,55,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:50,56,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:51,57,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:51,58,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:52,59,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:52,60,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:53,61,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:53,62,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:54,63,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:54,64,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:55,65,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:55,66,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:55,67,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:56,68,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:56,69,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:57,70,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:57,71,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:58,72,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:58,73,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:59,74,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:35:59,75,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:00,76,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:00,77,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:00,78,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:01,79,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:01,80,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:02,81,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:02,82,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:03,83,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:03,84,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:04,85,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:04,86,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:05,87,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:05,88,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:06,89,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:06,90,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
2026-06-03 16:36:06,91,0.382520,2.573818,0.139042,0.142392,35.0667,18.8015,4.0000,0.150733,1.352648,6.965598,7.013444,7.032456,1.018499,0.999194,1.610908,0.139042,4.982620,0.996835,0.196927,0.567036,7.984064,0.172212,8.246076,0.145742,0.920123,0.161099,0.821097
